Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:19:42.149000,HAD,6,0 days 00:01:46.830000,18.0,6.0,,0 days 01:19:40.368000,0 days 00:00:51.239000,0 days 00:00:29.898000,0 days 00:00:25.693000,0 days 01:18:46.558000,0 days 01:19:16.456000,0 days 01:19:42.149000,277.0,214.0,,248.0,False,MEDIUM,15.0,False,Racing Bulls,0 days 01:17:55.319000,,1,,False,,False,False
0 days 00:27:16.398000,GAS,10,,1.0,1.0,0 days 00:25:34.155000,,,0 days 00:00:39.054000,0 days 00:00:26.377000,,0 days 00:26:50.179000,0 days 00:27:16.558000,236.0,195.0,254.0,,False,SOFT,1.0,True,Alpine,0 days 00:25:34.155000,,1,,False,,False,False
0 days 00:28:34.502000,GAS,10,0 days 00:01:18.104000,2.0,1.0,,,0 days 00:00:28.334000,0 days 00:00:27.844000,0 days 00:00:21.926000,0 days 00:27:44.732000,0 days 00:28:12.576000,0 days 00:28:34.502000,277.0,246.0,255.0,301.0,True,SOFT,2.0,True,Alpine,0 days 00:27:16.398000,,1,,False,,False,True
0 days 00:30:53.577000,GAS,10,0 days 00:02:19.075000,3.0,1.0,,0 days 00:30:51.859000,0 days 00:00:47.217000,0 days 00:00:50.869000,0 days 00:00:40.989000,0 days 00:29:21.719000,0 days 00:30:12.588000,0 days 00:30:53.577000,122.0,129.0,,269.0,False,SOFT,3.0,True,Alpine,0 days 00:28:34.502000,,1,,False,,False,False
0 days 00:33:03.700000,GAS,10,0 days 00:02:10.123000,4.0,2.0,0 days 00:31:08.285000,,0 days 00:00:57.503000,0 days 00:00:44.607000,0 days 00:00:28.013000,0 days 00:31:51.080000,0 days 00:32:35.687000,0 days 00:33:03.700000,168.0,169.0,256.0,,False,SOFT,4.0,False,Alpine,0 days 00:30:53.577000,,1,,False,,False,False
0 days 00:34:20.782000,GAS,10,0 days 00:01:17.082000,5.0,2.0,,,0 days 00:00:28.119000,0 days 00:00:27.450000,0 days 00:00:21.513000,0 days 00:33:31.819000,0 days 00:33:59.269000,0 days 00:34:20.782000,277.0,251.0,258.0,305.0,True,SOFT,5.0,False,Alpine,0 days 00:33:03.700000,,1,,False,,False,True
0 days 00:36:17.724000,GAS,10,0 days 00:01:56.942000,6.0,2.0,,0 days 00:36:16.050000,0 days 00:00:40.851000,0 days 00:00:41.566000,0 days 00:00:34.525000,0 days 00:35:01.633000,0 days 00:35:43.199000,0 days 00:36:17.724000,181.0,129.0,,277.0,False,SOFT,6.0,False,Alpine,0 days 00:34:20.782000,,1,,False,,False,False
0 days 00:47:47.263000,GAS,10,,7.0,3.0,0 days 00:45:59.191000,,,0 days 00:00:43.007000,0 days 00:00:25.878000,,0 days 00:47:21.581000,0 days 00:47:47.497000,231.0,183.0,254.0,,False,SOFT,7.0,False,Alpine,0 days 00:36:17.724000,,1,,False,,False,False
0 days 00:49:04.061000,GAS,10,0 days 00:01:16.798000,8.0,3.0,,,0 days 00:00:28.040000,0 days 00:00:27.106000,0 days 00:00:21.652000,0 days 00:48:15.303000,0 days 00:48:42.409000,0 days 00:49:04.061000,277.0,247.0,256.0,302.0,True,SOFT,8.0,False,Alpine,0 days 00:47:47.263000,,1,,False,,False,True
0 days 00:50:29.847000,GAS,10,0 days 00:01:25.786000,9.0,3.0,,,0 days 00:00:33.873000,0 days 00:00:29.365000,0 days 00:00:22.548000,0 days 00:49:37.934000,0 days 00:50:07.299000,0 days 00:50:29.847000,258.0,241.0,250.0,290.0,False,SOFT,9.0,False,Alpine,0 days 00:49:04.061000,,1,,False,,False,True
0 days 00:51:49.332000,GAS,10,0 days 00:01:19.485000,10.0,3.0,,,0 days 00:00:28.847000,0 days 00:00:28.400000,0 days 00:00:22.238000,0 days 00:50:58.694000,0 days 00:51:27.094000,0 days 00:51:49.332000,276.0,242.0,251.0,292.0,False,SOFT,10.0,False,Alpine,0 days 00:50:29.847000,,1,,False,,False,True
