Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:06:57.550000,BOR,5,0 days 00:01:21.392000,20.0,5.0,,,0 days 00:00:25.861000,0 days 00:00:28.288000,0 days 00:00:27.243000,0 days 01:06:02.019000,0 days 01:06:30.307000,0 days 01:06:57.550000,214.0,246.0,275.0,273.0,False,SOFT,10.0,False,Kick Sauber,0 days 01:05:36.158000,,1,,False,,False,True
0 days 01:08:18.887000,BOR,5,0 days 00:01:21.337000,21.0,5.0,,,0 days 00:00:25.770000,0 days 00:00:28.304000,0 days 00:00:27.263000,0 days 01:07:23.320000,0 days 01:07:51.624000,0 days 01:08:18.887000,215.0,247.0,275.0,275.0,False,SOFT,11.0,False,Kick Sauber,0 days 01:06:57.550000,,1,,False,,False,True
0 days 01:09:40.168000,BOR,5,0 days 00:01:21.281000,22.0,5.0,,,0 days 00:00:25.969000,0 days 00:00:28.148000,0 days 00:00:27.164000,0 days 01:08:44.856000,0 days 01:09:13.004000,0 days 01:09:40.168000,214.0,247.0,275.0,272.0,False,SOFT,12.0,False,Kick Sauber,0 days 01:08:18.887000,,1,,False,,False,True
0 days 00:18:47.897000,HAD,6,,1.0,1.0,0 days 00:17:01.833000,,,0 days 00:00:36.401000,0 days 00:00:36.511000,,0 days 00:18:11.511000,0 days 00:18:48.031000,118.0,228.0,277.0,177.0,False,SOFT,1.0,True,Racing Bulls,0 days 00:17:01.833000,,1,,False,,False,False
0 days 00:20:07.865000,HAD,6,0 days 00:01:19.968000,2.0,1.0,,,0 days 00:00:25.074000,0 days 00:00:27.830000,0 days 00:00:27.064000,0 days 00:19:12.971000,0 days 00:19:40.801000,0 days 00:20:07.865000,217.0,252.0,278.0,289.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:18:47.897000,,1,,False,,False,True
0 days 00:22:14.758000,HAD,6,0 days 00:02:06.893000,3.0,1.0,,,0 days 00:00:38.133000,0 days 00:00:45.290000,0 days 00:00:43.470000,0 days 00:20:45.998000,0 days 00:21:31.288000,0 days 00:22:14.758000,134.0,148.0,187.0,160.0,False,SOFT,3.0,True,Racing Bulls,0 days 00:20:07.865000,,1,,False,,False,True
0 days 00:24:21.273000,HAD,6,0 days 00:02:06.515000,4.0,1.0,,,0 days 00:00:40.516000,0 days 00:00:40.461000,0 days 00:00:45.538000,0 days 00:22:55.274000,0 days 00:23:35.735000,0 days 00:24:21.273000,121.0,171.0,278.0,83.0,False,SOFT,4.0,True,Racing Bulls,0 days 00:22:14.758000,,1,,False,,False,True
0 days 00:25:39.328000,HAD,6,0 days 00:01:18.055000,5.0,1.0,,,0 days 00:00:24.602000,0 days 00:00:27.073000,0 days 00:00:26.380000,0 days 00:24:45.875000,0 days 00:25:12.948000,0 days 00:25:39.328000,227.0,257.0,280.0,291.0,True,SOFT,5.0,True,Racing Bulls,0 days 00:24:21.273000,,1,,False,,False,True
0 days 00:27:46.186000,HAD,6,0 days 00:02:06.858000,6.0,1.0,,,0 days 00:00:40.690000,0 days 00:00:44.410000,0 days 00:00:41.758000,0 days 00:26:20.018000,0 days 00:27:04.428000,0 days 00:27:46.186000,132.0,143.0,191.0,184.0,False,SOFT,6.0,True,Racing Bulls,0 days 00:25:39.328000,,1,,False,,False,True
0 days 00:29:42.692000,HAD,6,0 days 00:01:56.506000,7.0,1.0,,,0 days 00:00:38.393000,0 days 00:00:42.030000,0 days 00:00:36.083000,0 days 00:28:24.579000,0 days 00:29:06.609000,0 days 00:29:42.692000,161.0,166.0,281.0,194.0,False,SOFT,7.0,True,Racing Bulls,0 days 00:27:46.186000,,1,,False,,False,True
